Name,Brand,Price,Rating,Processor_brand,Processor_name,Processor_variant,Processor_gen,Core_per_processor,Total_processor,Execution_units,Low_Power_Cores,Energy_Efficient_Units,Threads,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_GB,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system,b_G3Dmark,b_G2Dmark,b_price,b_gpuValue,b_TDP,b_powerPerformance,b_testDate,b_category
Acer Nitro V ANV15-51 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Acer,78052,4.55,Intel,Intel Core i5,13420H,13.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP Victus 16-s0095AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),HP,79990,4.0,AMD,AMD Ryzen 7,7840HS,7.0,8.0,,,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,16.1,1920,1080,136.83,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
MSI Thin GF63 11UC-1490IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),MSI,52990,4.25,Intel,Intel Core i5,11260H,11.0,6.0,,,0.0,0,12.0,16,DDR4,1256,Hard Disk & SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),Asus,25990,4.1,Intel,Intel Celeron ,N4020,,2.0,,,0.0,0,2.0,4,DDR4,256, SSD,Integrated Intel UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Lenovo Ideapad Gaming 3 82SB00NXIN Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,55990,4.25,AMD,AMD Ryzen 5,7535HS,7.0,6.0,,,0.0,0,12.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
Asus TUF Gaming F15 FX506HF-HN025W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,57990,4.6,Intel,Intel Core i5,11400H,11.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
HP Victus 15-fa0998TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,68990,4.7,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP 255 G8 689T4PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Win11 Home),HP,25580,4.45,AMD,AMD Ryzen 3,3250U,3.0,2.0,,,0.0,0,4.0,8,DDR4,512, SSD,AMD Radeon AMD,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,,,,,,,,
Samsung Galaxy Book2 NP550XED-KA2IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Samsung,52990,4.75,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,16,LPDDR4,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Apple MacBook Air 2024 MRYN3HN/A Laptop (Apple M3/ 8GB/ 512GB SSD/ MacOS),Apple,154900,4.15,Apple,Apple M3,,,8.0,4.0,4.0,0.0,0,,8,DDR4,512, SSD,10-Core GPU,Apple,,False,15.3,2880,1864,224.22,False,Mac OS,,,,,,,,
Lenovo IdeaPad Gaming 3 82K2025XIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,54990,4.45,AMD,AMD Ryzen 5,5600H,5.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,7807.0,592.0,209.0,37.35,75.0,104.09,2019.0,Desktop
Lenovo IdeaPad Slim 5 83DA0049IN Laptop (Intel Core Ultra 5/ 16 GB RAM/ 1TB SSD/ Win 11),Lenovo,76990,4.45,Intel,Intel Core Ultra,125H,,14.0,4.0,8.0,2.0,1,18.0,16,LPDDR5,1000, SSD,Intel Arc Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,,,,,,,,
Asus ROG Strix SCAR 16 2024 G634JYR-RA001WS Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 16GB Graph),Asus,329990,4.2,Intel,Intel Core i9,14900HX,14.0,24.0,8.0,16.0,0.0,0,32.0,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,26395.0,999.0,1749.99,15.08,350.0,75.41,2020.0,Desktop
Colorful Evol P15 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),Colorful,89999,4.55,Intel,Intel Core i7,12650H,12.0,10.0,6.0,4.0,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,15.6,2560,1440,188.28,False,Windows 11 OS,16958.0,951.0,329.0,51.55,170.0,99.76,2021.0,Desktop
HP Pavilion 15-eh3109AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),HP,69990,4.4,AMD,AMD Ryzen 7,7730U,7.0,8.0,,,0.0,0,16.0,16,DDR4,1000, SSD,AMD Radeon Vega 8 Graphics,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1593.0,421.0,126.86,12.56,,,2018.0,"Desktop, Mobile"
Acer Aspire Lite 15 AL15-52 Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),Acer,34299,4.4,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,16,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
MSI Titan 18 HX Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ RTX 4090),MSI,599990,4.2,Intel,Intel Core i9,14900HX,14.0,,,,0.0,0,,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,18.0,3840,2400,251.57,False,Windows 11 OS,26395.0,999.0,1749.99,15.08,350.0,75.41,2020.0,Desktop
Samsung Galaxy Book 4 Pro 360 Laptop (Intel Core Ultra 7/ 16GB/ 512GB SSD/ Win11),Samsung,199990,4.4,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,,False,16.0,2880,1800,212.26,True,Windows 11 OS,,,,,,,,
Xiaomi Redmi Book 16 2024 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),Xiaomi,52990,4.15,Intel,Intel Core i5,13500H,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,16.0,2560,1600,188.68,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 48GB/ 1TB SSD/ macOS),Apple,399900,4.65,Apple,Apple M3 Max,,,16.0,12.0,4.0,0.0,0,,48,,1000, SSD,40 Core GPU,Apple,,False,16.2,3456,2234,254.02,False,Mac OS,,,,,,,,
Acer Aspire Lite AL15-52 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Acer,32390,4.55,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Asus TUF Gaming F15  FX506HF-HN075W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,53990,4.4,Intel,Intel Core i5,11260H,11.0,6.0,,,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
HP Victus 15-fb0150AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,52499,4.15,AMD,AMD Ryzen 5,5600H,5.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,AMD Radeon RX 6500M Graphics,AMD,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,11499.0,550.0,,,,,2021.0,Unknown
Acer Aspire Lite AL15 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),Acer,37490,4.0,AMD,AMD Ryzen 5,5500U,5.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,AMD Graphics,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,,,,,,,,
HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,89990,4.2,Intel,Intel Core i5,13420H,13.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,16.1,1920,1080,136.83,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Asus Vivobook 15 X1502ZA-EJ741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Asus,64990,4.05,Intel,Intel Core i7,12650H,12.0,10.0,6.0,4.0,0.0,0,16.0,16,DDR4,512, SSD,Intel Iris Xe,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Dell Latitude 3420 GD723YX17 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),Dell,38500,4.0,Intel,Intel Core i5,1135G7,11.0,4.0,,,0.0,0,8.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1366,768,111.94,False,Ubuntu OS,1582.0,267.0,,,,,2018.0,Unknown
Acer Aspire 7 A715-76G NH.QMFSI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Acer,57990,4.0,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce GTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Asus TUF Gaming A15 FA577NU-LP082W Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Asus,89990,4.0,AMD,AMD Ryzen 7,7735HS,7.0,8.0,,,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP Envy x360 ‎14-fc0100TU Laptop (Intel Core Ultra 7 155U/ 32GB/ 1TB SSD/ Win11),HP,133999,4.1,Intel,Intel Core Ultra,155U,,12.0,2.0,8.0,2.0,1,14.0,32,LPDDR5,1000, SSD,Integrated Intel Graphics,Intel,,True,14.0,1920,1200,161.73,True,Windows 11 OS,,,,,,,,
Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Asus,149990,4.7,Intel,Intel Core i9,13900H,13.0,14.0,6.0,8.0,0.0,0,20.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,16.0,3200,2000,235.85,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),HP,112990,4.65,AMD,AMD Ryzen 7,6800H,6.0,8.0,,,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 3070 Ti,NVIDIA,8.0,False,16.1,2560,1440,182.44,False,Windows 11 OS,23367.0,1003.0,749.99,31.16,290.0,80.58,2021.0,Desktop
Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Acer,69990,4.75,AMD,AMD Ryzen 7,7735HS,7.0,8.0,,,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),HP,38990,4.55,AMD,AMD Ryzen 5,5500U,5.0,6.0,,,0.0,0,12.0,8,DDR4,512, SSD,AMD Radeon AMD,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,,,,,,,,
Dell Latitude 3430 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro),Dell,108000,4.35,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,8,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1366,768,111.94,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Lenovo IdeaPad Slim 3 ‎15IAH8 83ER00BCIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,55390,4.4,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,LPDDR5,512, SSD,Intel Integrated UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Apple MacBook Air 15 2024 MRYR3HN/A Laptop (Apple M3/ 8GB/ 256GB SSD/ MacOS),Apple,133553,4.1,Apple,Apple M3,,,8.0,4.0,4.0,0.0,0,,8,DDR4,256, SSD,10-Core GPU,Apple,,False,15.3,2880,1864,224.22,False,Mac OS,,,,,,,,
Samsung Galaxy Book 4 NP750XGK-KS1IN Laptop (Intel Core 5 Processor 120U/ 8GB/ 512GB SSD/ Win11),Samsung,70990,4.65,Intel,Intel Core 5,120U,,10.0,2.0,8.0,0.0,0,12.0,8,LPDDR4X,512, SSD,Intel Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,,,,,,,,
MSI Vector 16 HX A14VGG-279IN Gaming Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,197990,4.45,Intel,Intel Core i7,14700HX,14.0,20.0,8.0,12.0,0.0,0,28.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,22093.0,969.0,719.99,30.69,220.0,100.42,2020.0,Desktop
Lenovo IdeaPad Slim 3 82H803W7IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Lenovo,35500,4.45,Intel,Intel Core i3,1115G4,11.0,2.0,,,0.0,0,4.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Acer Aspire Lite AL15-51 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Acer,49499,4.25,Intel,Intel Core i7,1165G7,11.0,4.0,,,0.0,0,8.0,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
HP Envy x360 15-fe0014TX Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),HP,122000,4.15,Intel,Intel Core i7,1355U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,LPDDR5,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,True,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Lenovo V14 82TS005DIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Lenovo,43490,4.35,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,8,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,14.0,1920,1080,157.35,False,DOS OS,1582.0,267.0,,,,,2018.0,Unknown
Lenovo IdeaPad Slim 5 14IMH9 83DA0043IN Laptop (Intel Core Ultra 5/ 16 GB RAM/ 1TB SSD/ Win 11),Lenovo,79990,4.35,Intel,Intel Core Ultra,125H,,14.0,4.0,8.0,2.0,1,18.0,16,LPDDR5,1000, SSD,Intel Arc Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,,,,,,,,
HP Omen 14-fb0089TX Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,175999,4.5,Intel,Intel Core Ultra,155H,,16.0,6.0,8.0,2.0,1,22.0,16,LPDDR5X,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,14.0,2880,1800,242.59,False,Windows 11 OS,16958.0,951.0,329.0,51.55,170.0,99.76,2021.0,Desktop
HP Omen 16-xf0081AX Gaming Laptop (AMD Ryzen 7 7840HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),HP,135999,4.35,AMD,AMD Ryzen 7,7840HS,7.0,8.0,,,0.0,0,16.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,1440,2560,183.58,False,Windows 11 OS,16958.0,951.0,329.0,51.55,170.0,99.76,2021.0,Desktop
HP Victus 15-fa1124TX Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),HP,58490,4.75,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
Lenovo IdeaPad Slim 3 83ER008GIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,53490,4.5,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,LPDDR5,512, SSD,Intel Integrated UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Lenovo Legion Pro 5 161IRX9 Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,149990,4.7,Intel,Intel Core i9,14900HX,,24.0,8.0,16.0,0.0,0,32.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,22093.0,969.0,719.99,30.69,220.0,100.42,2020.0,Desktop
Infinix INBook Y2 Plus Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),Infinix,33990,4.1,Intel,Intel Core i5,1155G7,11.0,4.0,,,0.0,0,8.0,16,LPDDR4X,512, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Lenovo IdeaPad Gaming 3 82SB00Y8IN Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,69990,4.45,AMD,AMD Ryzen 7,6800H,6.0,8.0,,,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),HP,65990,4.55,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR4,1000, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),Apple,186899,4.75,Apple,Apple M3 Pro,,,11.0,5.0,6.0,0.0,0,,18,,512, SSD,14 Core GPU,Apple,,False,14.2,3024,1964,253.93,False,Mac OS,,,,,,,,
Dell Inspiron 3530 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Dell,69990,4.25,Intel,Intel Core i7,1355U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Infinix INBook Y1 Plus 15 XL28 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),Infinix,25990,4.2,Intel,Intel Core i5,1035G1,10.0,4.0,,,0.0,0,8.0,8,LPDDR4X,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
HP 15s-fq5185TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),HP,36512,4.65,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Zebronics ZEB-NBC 5S 2023 Laptop (12th Gen Core i7 / 16GB/ 1TB SSD/ Win11 Home),Zebronics,43990,4.45,Intel,Intel Core i7,1255U,12.0,10.0,2.0,8.0,0.0,0,12.0,16,DDR4,1000, SSD,Intel Integrated,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,,,,,,,,
MSI Bravo 15 B7ED-012IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,49990,4.0,AMD,AMD Ryzen 5,7535HS,7.0,6.0,,,0.0,0,12.0,8,DDR5,512, SSD,AMD Radeon RX6550M,AMD,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,4010.0,414.0,,,85.0,47.17,2020.0,Mobile
Asus VivoBook 15 X1500EA-EJ311W Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),Asus,28990,4.55,Intel,Intel Core i3,1115G4,11.0,2.0,,,0.0,0,4.0,8,DDR4,256, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Asus TUF Gaming F15 FX506HE-HN382W Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,72990,4.7,Intel,Intel Core i7,11800H,11.0,8.0,,,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050 Ti,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,9452.0,416.0,,,80.0,118.16,2021.0,Mobile
MSI Thin GF63 11SC-1494IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,41990,4.7,Intel,Intel Core i5,11260H,11.0,6.0,,,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce GTX 1650,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,7807.0,592.0,209.0,37.35,75.0,104.09,2019.0,Desktop
HP Victus 16-D0314TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,60200,4.75,Intel,Intel Core i5,11400H,11.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650,NVIDIA,4.0,False,16.1,1920,1080,136.83,False,Windows 11 OS,7807.0,592.0,209.0,37.35,75.0,104.09,2019.0,Desktop
Infinix INBook Y1 Plus Neo 2023 XL30 Laptop (Intel Celeron N5100/ 4GB/ 128GB SSD/ Win 11 Home),Infinix,18990,4.15,Intel,Intel Celeron ,N5100,11.0,4.0,,,0.0,0,4.0,4,LPDDR4X,128, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Asus Vivobook 15 X1502ZA-EJ541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,58990,4.7,Intel,Intel Core i5,12500H,12.0,12.0,4.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,Intel Iris Xe,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,64990,4.75,AMD,AMD Ryzen 7,5800H,5.0,8.0,,,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4060 8GB Graph),Dell,145990,4.1,Intel,Intel Core i7,13650HX,13.0,14.0,6.0,8.0,0.0,0,,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,16958.0,951.0,329.0,51.55,170.0,99.76,2021.0,Desktop
HP 15s-fr5009TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),HP,37990,4.05,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
HP Victus 15-fa0666TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,67990,4.05,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Asus Vivobook S14 S3402ZA-LY542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Asus,65990,4.1,Intel,Intel Core i5,12500H,12.0,12.0,4.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
